"at_uri","AuthorDID","CID","CreatedDate","ReplyParent","ReplyRoot","SearchText"
"at://did:plc:232wt2erhh4fr7m7crk5bj2t/app.bsky.feed.post/3lhzxrzqtlav2","did:plc:232wt2erhh4fr7m7crk5bj2t","bafyreibkm2i7hlkhzhp7pkeonlmfrfn6v35bsh5ycyefx2opgqvqsmpife","2025-02-13T05:00:00.000Z","null","null","""\n\nhttps://arxiv.org/abs/2405.08064\n\n#astro-ph.co #hep-ph\n\nevent attributes https://arxiv.org/abs/2405.08064 dark matter-radiation scattering enhances cmb phase shift through dark matter-loading a phase shift in the acoustic oscillations of cmb spectra is a characteristic signature for the presence of non-photon radiation propagating differently from photons, even when the radiation couples to sm particles solely gravitationally. it is well-established that compared to the presence of free-streaming radiation, cmb spectra shift to higher $\ell$-modes in the presence of self-interacting non-photon radiation such as neutrinos and dark radiation. in this study, we further demonstrate that the scattering of non-photon radiation with dark matter can further amplify this phase shift. we show that when the energy density of the interacting radiation surpasses that of interacting dark matter around matter-radiation equality, the phase shift enhancement is proportional to the interacting dark matter abundance and remains insensitive to the radiation energy density. given the presence of dark matter-radiation interaction, this additional phase shift emerges as a generic signature of models featuring an interacting dark sector or neutrino-dark matter scattering. using neutrino-dark matter scattering as an example, we numerically calculate the amplified phase shift and offer an analytical interpretation of the result by modeling photon and neutrino perturbations with coupled harmonic oscillators. this framework also explains the phase shift contrast between self-interacting and free-streaming neutrinos. fitting models with neutrino-dark matter or dark radiation-dark matter interactions to cmb and large-scale structure data, we validate the presence of the enhanced phase shift, affirmed by the linear dependence observed between the preferred regions of the sound horizon angle $θ_s$ and interacting dark matter abundance. an increased $θ_s$ and a suppressed matter power spectrum is therefore a generic feature of models containing dark matter scattering with abundant dark radiation.     """
"at://did:plc:bxpaash7iceqjiur5bt7xntr/app.bsky.feed.post/3ley6kvoshe25","did:plc:bxpaash7iceqjiur5bt7xntr","bafyreibat2s3r46v6wmk7ktjx2jdluiukuq4zbjlzrswug74vleqzlkydi","2025-01-05T08:16:41+00:00","null","null",""
"at://did:plc:r6fkqeqhyuhq3nyeqdh5dgnr/app.bsky.feed.post/3liy7aty22t2p","did:plc:r6fkqeqhyuhq3nyeqdh5dgnr","bafyreibuzjo5ejoionbttkbhygciwrcoto2iyp3xtke53mrlb5hgezjjci","2025-02-25T06:09:44.468559+00:00","at://did:plc:r6fkqeqhyuhq3nyeqdh5dgnr/app.bsky.feed.post/3liy7alea2y2j","at://did:plc:r6fkqeqhyuhq3nyeqdh5dgnr/app.bsky.feed.post/3liy7afnvab2p","""antiferromagnets, despite their growing significance in spintronics. here, we demonstrate nonvolatile electric field control of magnetoelectric characteristics in van der waals antiferromagnet crsbr. we integrate a crsbr [3/6 of https://arxiv.org/abs/2502.15985v1]        """
"at://did:plc:ezlnyd5brkeropozfv6nyco2/app.bsky.feed.post/3lf3cethugs2y","did:plc:ezlnyd5brkeropozfv6nyco2","bafyreigx7imvyb45g63cz3mskzr5kpm64j6pfmld6mpns7tgq3de25ppiq","2025-01-06T14:02:52.137Z","null","null",""
"at://did:plc:5j4gm6ab442ngvnd7jqlm5la/app.bsky.feed.post/3lhqpi3rnzc2j","did:plc:5j4gm6ab442ngvnd7jqlm5la","bafyreidmf6gjfhgmd63yqkgjzorwwau75omso3e5zr3pshicicut3n75zq","2025-02-09T13:13:37.919Z","null","null","""\morningshowerrevelation\n\nllms are overparameterized models: perfect fit, but little insight\n\n(this idea is of course not new: bartlett et al. (2019) call it “benign overfitting”)\n\nmaybe somebody should try aic-type model selection: not to get better llms, but to obtain interpretable parameters        """
"at://did:plc:7h4flfst4mgmmf4p5m3v6gc3/app.bsky.feed.post/3lhv2gx7bkt2h","did:plc:7h4flfst4mgmmf4p5m3v6gc3","bafyreidavwf5wv5rrqbimplivxmvwhjydjo3wwaqrp7dv3hhgrluaspopa","2025-02-11T06:40:28.810730Z","null","null","""roberta di gennaro, rosa maria mir\'o-roig\nsaito's theorem revisited and application to free pencils of hypersurfaces\nhttps://arxiv.org/abs/2502.06677        """
"at://did:plc:vfl6m425fjfyc6l4fwkxvhhu/app.bsky.feed.post/3ld5h3uxfjc27","did:plc:vfl6m425fjfyc6l4fwkxvhhu","bafyreibyzrzleuihowecytcsxtgzqbuq5huzpcvlt6jkqsagd3iwhk2mve","2024-12-12T23:42:16.611Z","null","null",""
"at://did:plc:qlcygyvtxhpzsz5j6czxrsoq/app.bsky.feed.post/3lgfuravb6s2z","did:plc:qlcygyvtxhpzsz5j6czxrsoq","bafyreif7byrcukaj7yxwjw2h43utz3m626o74fm2rirvuxp6zmp7geb5c4","2025-01-23T12:23:45.225Z","null","null","""microplastics block blood flow in the brain, mice study reveals\n\nwww.nature.com/articles/d41... https://www.nature.com/articles/d41586-025-00178-0 microplastics block blood flow in the brain, mice study reveals real-time imaging shows how plastic-stuffed cells form clumps that affect mouse movement.     """
"at://did:plc:njnbvo4pebizs4nwqtib2kcw/app.bsky.feed.post/3lf4aibbo4k2p","did:plc:njnbvo4pebizs4nwqtib2kcw","bafyreicnbnztufnzyyw4gxwclj4l25vpstv6ewpj2wb6v4wqwrpbby6sma","2025-01-06T23:01:39.538Z","null","null",""
"at://did:plc:mb4h2fb32okk4ka4py3yqwli/app.bsky.feed.post/3livo7av4fg2v","did:plc:mb4h2fb32okk4ka4py3yqwli","bafyreiclebibvvqzhzhuckqkerf3eo26la2p3osp3fdojpitf2n3wxlt2i","2025-02-24T05:59:17.842670+00:00","null","null","""jean-baptiste bouvier, kanghyun ryu, kartik nagpal, qiayuan liao, koushil sreenath, negar mehr: ddat: diffusion policies enforcing dynamically admissible robot trajectories https://arxiv.org/abs/2502.15043 https://arxiv.org/pdf/2502.15043 https://arxiv.org/html/2502.15043        """
"at://did:plc:qh334zluulyyek2gzp76dxdf/app.bsky.feed.post/3lfypsymxzc24","did:plc:qh334zluulyyek2gzp76dxdf","bafyreic6rac3bz6iscafnbsrdpulnxhfl6nh7vch3dzko42vzpecaho4um","2019-08-26T21:11:18Z","null","null","""over last 30 years:\n• more papers on genetically modified organisms\n• fewer and smaller grants for neuroethology. \n\nhttps://www.biorxiv.org/content/10.1101/734798v1       """
"at://did:plc:rtl2gnmdkyomnni3yk2b2l42/app.bsky.feed.post/3li655rbcnp2i","did:plc:rtl2gnmdkyomnni3yk2b2l42","bafyreidbcvthfoygomtubxaw6xhzzhm3yggr3oz7s2zvhco7xpyqnthdi4","2022-04-20T17:43:00Z","at://did:plc:rtl2gnmdkyomnni3yk2b2l42/app.bsky.feed.post/3li655r45j72c","at://did:plc:rtl2gnmdkyomnni3yk2b2l42/app.bsky.feed.post/3li655okt2r2f","""this work's origin story goes back to 2016. in 2016, we developed the homology assisted crispr knockin (hack) method to harness crispr for generating knock-ins. 7/40\ndoi.org/10.1534/genetics.116…        """
"at://did:plc:3boagpnc4jlzwje2326tpc2k/app.bsky.feed.post/3lgzscuqqvk2i","did:plc:3boagpnc4jlzwje2326tpc2k","bafyreidzsqi74zohnox4fqwmaxgtv3wrzm2ltosazh2x57dfh7domn7xpe","2025-01-31T10:33:10.006Z","null","null","""honoured to have presented our work on menopause at the first conference on women’s health at @eventswcs.bsky.social  !  grateful for the insightful discussions and the chance to highlight how aging differentially affects female tissues. excited to keep the conversation going! #womenshealth2025        """
"at://did:plc:v2yeumkfqugitssz4dzd3gbu/app.bsky.feed.post/3li3k2fh3is2o","did:plc:v2yeumkfqugitssz4dzd3gbu","bafyreictqjwgsux2jkuhuh3266ygroglfp3liuodu7opl7hyixawrltvsq","2025-02-13T20:35:46.709Z","null","null","""thank you @agellison.bsky.social & fellow ags!! https://www.democracydocket.com/wp-content/uploads/2025/02/12025-02-07-complaint-2.pdf?utm_source=democracy+docket+newsletters&utm_campaign=84ca97e346-20250212_eyeontheright_lf&utm_medium=email&utm_term=0_-513211276f-607356895&mc_cid=84ca97e346&mc_eid=9e1d0a1e10@agellison.bsky.social       """
"at://did:plc:aqmicvwcf2u73qm4atozw7om/app.bsky.feed.post/3lidxps655s2k","did:plc:aqmicvwcf2u73qm4atozw7om","bafyreig53nlncewzapjzhnglqpclodgwy3q6guc3ormp6vgl7md46wh34m","2025-02-17T05:01:41.243Z","at://did:plc:r4wwgba4arhj4ysuvsdlx5qu/app.bsky.feed.post/3lidxihikjc2g","at://did:plc:53n54gjixfukqx56qyjnxmkn/app.bsky.feed.post/3licim6fovk2w","""then you disagree with peer reviewed studies that have found that ride hailing increases traffic.\n\nlink.springer.com/article/10.1...\n\nper passenger mile and per trip, ride hailing in the us has dramatically higher rates of both normal and sexual violence than public transit. https://link.springer.com/article/10.1007/s11116-019-10070-2 ride-hailing, travel behaviour and sustainable mobility: an international review - transportation a discussion of the sustainability and travel behaviour impacts of ride-hailing is provided, based on an extensive literature review of studies from both developed and developing countries. the effect...     """
"at://did:plc:hlts6aypn5isyf24pkvgzmqt/app.bsky.feed.post/3lfpoh56yf22a","did:plc:hlts6aypn5isyf24pkvgzmqt","bafyreifp4e5rpjgshrq42zvg5dzpubovcpjmo6t57pgls534z6g6b4s3hq","2025-01-14T16:32:09.117Z","at://did:plc:hlts6aypn5isyf24pkvgzmqt/app.bsky.feed.post/3lfpo4h6wgc2a","at://did:plc:hlts6aypn5isyf24pkvgzmqt/app.bsky.feed.post/3lfpo4h6wgc2a","""(i have already managed once this morning to quell an impulse to pull schutz's great resp to nagel & co into a thread. so letting go now, lol)\n\nconcept and theory formation in the social sciences\n\nalfred schutz\nthe journal of philosophy\nvol. 51, no. 9 (1954), pp. 257-273\nwww.jstor.org/stable/2021812 https://www.jstor.org/stable/2021812  concept and theory formation in the social sciences on jstor  alfred schutz, concept and theory formation in the social sciences, the journal of philosophy, vol. 51, no. 9 (apr. 29, 1954), pp. 257-273    """
"at://did:plc:ghhundk463fe2rkytswmx3v4/app.bsky.feed.post/3lgxq3prxbc26","did:plc:ghhundk463fe2rkytswmx3v4","bafyreifbu3ynl2oopp7oemkjruukbdedo2w73yzsovo62ocl6jw3ghtvmq","2025-01-30T14:48:02.978Z","at://did:plc:eoixknvdsrz6btonqpctzmg7/app.bsky.feed.post/3lgxpx3ajvc26","at://did:plc:eoixknvdsrz6btonqpctzmg7/app.bsky.feed.post/3lgxozp2c4s2u","""chomsky has a track record of denying actual genocide.\n\nwww.semanticscholar.org/paper/chomsk... https://www.semanticscholar.org/paper/chomsky-and-genocide-jones/dd5165e60b461c5887dbc0f88536016738310d04 chomsky and genocide | semantic scholar noam chomsky may justly be considered the most important public intellectual alive, and the most significant of the post-world war two era. despite his scholarly contributions to linguistics, at least...     """
"at://did:plc:4olu3557ooho33it45fxuk4j/app.bsky.feed.post/3lefoxa5m2n2s","did:plc:4olu3557ooho33it45fxuk4j","bafyreieyonysnsuhxyl2jelueeolgdnogdykekonshzk2rdafkwqnhbtia","2022-05-11T14:09:26Z","null","null",""
"at://did:plc:e5nncb3dr5thdkjir5cfaqfe/app.bsky.feed.post/3lgsihwgic22a","did:plc:e5nncb3dr5thdkjir5cfaqfe","bafyreiao77sa4kvla3sav3oziyylkr2m4gwgciwhztcqpflupnkf7d6gci","2025-01-28T12:48:23.969Z","null","null","""ai jargon decompiler: fp8_e4m3\n\nfp8: 8 bit floating number\ne4: 4 bits exponent\nm3: 3 bits mantissa\n\ncitation: arxiv.org/abs/2209.05433 https://arxiv.org/abs/2209.05433 fp8 formats for deep learning fp8 is a natural progression for accelerating deep learning training inference beyond the 16-bit formats common in modern processors. in this paper we propose an 8-bit floating point (fp8) binary inte...     """
"at://did:plc:lc6hdhnjkgccd6ysi7e23pll/app.bsky.feed.post/3ldxrpbkvjj2b","did:plc:lc6hdhnjkgccd6ysi7e23pll","bafyreia574rr3c73fn2lvbppyvbomldjy7opv4do7gjukf5nqkatgjbejq","2024-12-23T11:01:17.674138+00:00","null","null",""
"at://did:plc:a72qssx3kkeecmyuvwugiiko/app.bsky.feed.post/3lioxjjfyts2d","did:plc:a72qssx3kkeecmyuvwugiiko","bafyreihgyh6c4uhn556vjtcfnxqgbbufr6dwyasm5rr2aiatfth4bkohra","2025-02-21T13:57:27.859Z","null","null","""new & very wide-ranging report, drawing from case studies in 7 countries, on how gen ai is used & perceived in journalism. one key & unsurprising conclusion is that both journalists and audience members are concerned about the potential of ai content to mislead or deceive. apo.org.au/sites/defaul... https://apo.org.au/sites/default/files/resource-files/2025-02/apo-nid329601.pdf       """
"at://did:plc:3mbqqo3dxddhl7nwqmghsn6a/app.bsky.feed.post/3lij4mmutud2y","did:plc:3mbqqo3dxddhl7nwqmghsn6a","bafyreiciglwlcqzrguriza3y336ranexzqcrepypvvapeamjpshntxhfwm","2025-02-19T06:12:42.409707+00:00","null","null","""zhu, tang, xu, gu, zeng, kadekodi, zhao, li, krishnamurthy, kasikci: tactic: adaptive sparse attention with clustering and distribution fitting for long-context llms https://arxiv.org/abs/2502.12216 https://arxiv.org/pdf/2502.12216 https://arxiv.org/html/2502.12216        """
"at://did:plc:bskrc3e4y4vk67sslnnje7lb/app.bsky.feed.post/3ldr36ubvbc2b","did:plc:bskrc3e4y4vk67sslnnje7lb","bafyreidefrkvaqidxvle6jjmccpid36a6zuexbad65sfrzfppg752socvq","2024-12-20T19:02:26.465Z","null","null",""
"at://did:plc:67solp4fz2zeedsxvaxoexjj/app.bsky.feed.post/3lgy7j2icmy2d","did:plc:67solp4fz2zeedsxvaxoexjj","bafyreicnoj2d3xsca7lmbb4eb6mj7nklk6uuo7bq4yunaxzjnamel47mbe","2025-01-30T19:23:56.400Z","null","null","""🆕 amazon timestream for influxdb now supports storage scaling\n\n#aws #amazontimestream https://aws.amazon.com/about-aws/whats-new/2025/01/amazon-timestream-influxdb-storage-scaling/ amazon timestream for influxdb now supports storage scaling we are excited to announce the launch of storage scaling functions for amazon timestream for influxdb, allowing you to scale your allocated storage and change your storage tiers as needed. with storage scaling, in you few simple steps you have greater flexibility and control over your time-series data processing and analysis.\n  timestream for influxdb is used in applications that require high-performance time-series data processing and analysis. you can quickly respond to changes in data ingestion rates, query volumes, or other workload fluctuations by moving to a faster more performant storage tier or extending your allocated storage capacity, ensuring that your timestream for influxdb instances always have the necessary resources to handle your workload and cost effectively. this means you can focus on building and deploying your applications, rather than worrying about storage sizing and management.\n  support for storage scaling is available in all regions where timestream for influxdb is available. see here for a full listing of our regions. to learn more about amazon timestream for influxdb, please refer to our user guide.\n  you can create a amazon timestream instance from the amazon timestream console, aws command line interface (cli), or sdk, and aws cloudformation. to learn more about compute scaling for amazon timestream for influxdb, visit the product page, documentation, and pricing page.     """
"at://did:plc:42fxbt2zrwfhrngsyohufh2s/app.bsky.feed.post/3liw3xfdoys2d","did:plc:42fxbt2zrwfhrngsyohufh2s","bafyreifggf44uy3evyybxhydydhqw6blvomyogqyebopqhi4qvzwa2cj4i","2025-02-24T10:05:26.481Z","at://did:plc:42fxbt2zrwfhrngsyohufh2s/app.bsky.feed.post/3liw3rtu2xc2d","at://did:plc:42fxbt2zrwfhrngsyohufh2s/app.bsky.feed.post/3liw3gfkmzc2d","""using their model sparks, the signals from the mouse neurons can be reconstructed to predict what the mouse is seeing.\n\nthat's just cool.\n\ndoi.org/10.1101/2024...        """
"at://did:plc:swjjybwhht257yo7xun24dxp/app.bsky.feed.post/3ldz7sxioi22n","did:plc:swjjybwhht257yo7xun24dxp","bafyreifpf2kwnw6n3j222vchudsan6k52aknu75qs6bpxee2hnlqnrlfwu","2016-02-04T18:45:02Z","null","null",""
"at://did:plc:zgtxn7pjwzslzbutsmyp5mfj/app.bsky.feed.post/3lhwv4js2ok24","did:plc:zgtxn7pjwzslzbutsmyp5mfj","bafyreihxfdb5br7rwp5rnurzf7fexqkubioqvoqhquryyfxgt3jqg656yi","2025-02-12T00:10:30.841Z","at://did:plc:c5lcwcbubqa3rvbjq4awpy7q/app.bsky.feed.post/3lhujsqaq3c2t","at://did:plc:c5lcwcbubqa3rvbjq4awpy7q/app.bsky.feed.post/3lhujsqaq3c2t","""especially since the u.s. gulf coast is rapidly disappearing due to climate transition (the new term for climate change).\nagupubs.onlinelibrary.wiley.com/doi/full/10.... https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2023ef003676 unprecedented historical erosion of us gulf coast: a consequence of accelerated sea‐level rise? data from 13 sites across the gulf coast quantify shoreline migration rates during the late holocene relative to historical time  shoreline growth during the late holocene transitioned to landward...     """
"at://did:plc:5bj3ztikrj4nb33oajuxn6oq/app.bsky.feed.post/3lio5duuud32q","did:plc:5bj3ztikrj4nb33oajuxn6oq","bafyreiaaiuny443rxgepaencwrv7go5oi7i645ca4h6z26op4bub4e2lha","2025-02-21T06:09:01.249694+00:00","at://did:plc:5bj3ztikrj4nb33oajuxn6oq/app.bsky.feed.post/3lio5dtwbun2p","at://did:plc:5bj3ztikrj4nb33oajuxn6oq/app.bsky.feed.post/3lio5dihxwq2o","""energy along the weakly trapped directions of the sample, indicating the three-dimensional nature of the studied phenomena. finally, our analysis shows that the difference between the two excitation mechanisms lies on the [6/7 of https://arxiv.org/abs/2502.14849v1]        """
"at://did:plc:igqxxdun347dblo3n7xwq6ur/app.bsky.feed.post/3ldne5mbczs2s","did:plc:igqxxdun347dblo3n7xwq6ur","bafyreid6gdjdns73e7ss7kaa5m7q6vilk5heq3uxrrjji6c77asmjxqm5e","2024-12-19T07:32:08.392118Z","null","null",""
"at://did:plc:jtzxnbwxwbywld23yvnyokzf/app.bsky.feed.post/3lhrgb4rnjk27","did:plc:jtzxnbwxwbywld23yvnyokzf","bafyreifjovgfmr5slwo2ymzbe7y2vshdlmwcsc5klm4g7jjkb57q2jvlpe","2025-02-09T20:01:20.149Z","at://did:plc:6xkzddhfe4rxahsxe3pgnzrr/app.bsky.feed.post/3lhrf2f6vlk2c","at://did:plc:jtzxnbwxwbywld23yvnyokzf/app.bsky.feed.post/3lhqy6y35j22j","""here are a couple responses!\n\nwww.researchgate.net/profile/dian...\n\nwww.arch.columbia.edu/books/catalo... https://www.researchgate.net/profile/diane-ghirardo/publication/272544131_italian_architects_and_fascist_politics_an_evaluation_of_the_rationalist's_role_in_regime_building/links/5f0882ca299bf18816104471/italian-architects-and-fascist-politics-an-evaluation-of-the-rationalists-role-in-regime-building.pdf       """
"at://did:plc:2bdu5m5rans2zo2dpztvjk4l/app.bsky.feed.post/3leazp76ifc2y","did:plc:2bdu5m5rans2zo2dpztvjk4l","bafyreigg2l74hkgfesepljqrtdy4maq3fqit3bms5bnzpyiirenvetfcdq","2024-12-27T03:18:23.089Z","at://did:plc:si2t47ilyht2p5g7qn2y32bh/app.bsky.feed.post/3leazbsfsuk26","at://did:plc:z6dxipu5indzqymdqnhc4ubk/app.bsky.feed.post/3le7lca2fi22z",""
"at://did:plc:nxy4laorpr7gv63pli5g56xp/app.bsky.feed.post/3lfpfdrje2c27","did:plc:nxy4laorpr7gv63pli5g56xp","bafyreiacy6tj54e6tulvxkzslsrti7luj3exwq6lxmue6lnnzgptyexs2a","2025-01-14T13:49:12.519Z","null","null","""overjoyed and honestly relieved to share a chem rev magnum opus from brian chen & julia li titled synthetic lipid biology! in it, we organize efforts across numerous fields to create, manipulate, and analyze lipids and biomembranes. check it out! doi.org/10.1021/acs.... #lipidtime #chemsky #chembio       """
"at://did:plc:bxpaash7iceqjiur5bt7xntr/app.bsky.feed.post/3liocr3lekk2k","did:plc:bxpaash7iceqjiur5bt7xntr","bafyreibzq3opm46bh5ilbkd4wlvm3vkxlimy362ppwutye6xvvzh75u2dy","2025-02-21T07:45:53+00:00","null","null","""impact of multiple phosphorylations on the tau-r2/tubulin interface  https://www.biorxiv.org/content/10.1101/2025.02.19.638976v1         """
